id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
3341	bretas (2019)	"<table><tr><td>Authors:</td><td>bretas, arturo s.; bretas, newton g.; carvalho, breno e.b.</td></tr><tr><td>Title:</td><td>further contributions to smart grids cyber-physical security as a malicious data attack: proof and properties of the parameter error spreading out to the measurements and a relaxed correction model</td></tr><tr><td>Source:</td><td>international journal of electrical power and energy systems, 104, 43-51</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2018.06.039	-1.1474	-0.3276	3	219	413	36	1.2751	2019	36	1.2751
3342	zhao (2020a)	"<table><tr><td>Authors:</td><td>zhao, shanshan; li, shancang; qi, lianyong; xu, li da</td></tr><tr><td>Title:</td><td>computational intelligence enabled cybersecurity for the internet of things</td></tr><tr><td>Source:</td><td>ieee transactions on emerging topics in computational intelligence, 4(5), 666-674</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tetci.2019.2941757	1.1539	0.0036	1	178	233	36	1.4722	2020	36	1.4722
3367	sadhukhan (2021)	"<table><tr><td>Authors:</td><td>sadhukhan, dipanwita; ray, sangram; obaidat, mohammad s.; dasgupta, mou</td></tr><tr><td>Title:</td><td>a secure and privacy preserving lightweight authentication scheme for smart-grid communication using elliptic curve cryptography</td></tr><tr><td>Source:</td><td>journal of systems architecture, 114</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.sysarc.2020.101938	-0.1989	-0.2525	4	98	133	36	1.808	2021	36	1.808
3377	adepu (2019)	"<table><tr><td>Authors:</td><td>adepu, sridhar; kandasamy, nandha kumar; mathur, aditya</td></tr><tr><td>Title:</td><td>epic: an electric power testbed for research and training in cyber physical systems security</td></tr><tr><td>Source:</td><td>lecture notes in computer science (including subseries lecture notes in artificial intelligence and lecture notes in bioinformatics), 11387 lncs, 37-52</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/978-3-030-12786-2_3	-0.0889	-0.029	4	164	184	36	1.2751	2019	36	1.2751
3381	chatterjee (2017)	"<table><tr><td>Authors:</td><td>chatterjee, kaustav; padmini, v.; khaparde, s.a.</td></tr><tr><td>Title:</td><td>review of cyber attacks on power system operations</td></tr><tr><td>Source:</td><td>tensymp 2017 - ieee international symposium on technologies for smart cities</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tenconspring.2017.8070085	-0.6275	-0.1347	4	309	413	36	1.0966	2017	36	1.0966
3393	wilson (2018)	"<table><tr><td>Authors:</td><td>wilson, david; tang, yufei; yan, jun; lu, zhuo</td></tr><tr><td>Title:</td><td>deep learning-aided cyber-attack detection in power transmission systems</td></tr><tr><td>Source:</td><td>ieee power and energy society general meeting, 2018-august</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/pesgm.2018.8586334	0.9253	0.1602	1	177	249	36	1.2131	2018	36	1.2131
3400	abusorrah (2019)	"<table><tr><td>Authors:</td><td>abusorrah, abdullah; alabdulwahab, ahmed; li, zhiyi; shahidehpour, mohammad</td></tr><tr><td>Title:</td><td>minimax-regret robust defensive strategy against false data injection attacks</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(2), 2068-2079</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2788040	-0.8673	-0.1684	3	437	1017	36	1.2751	2019	36	1.2751
3407	xie (2018)	"<table><tr><td>Authors:</td><td>xie, chun-hua; yang, guang-hong</td></tr><tr><td>Title:</td><td>observer-based attack-resilient control for linear systems against fdi attacks on communication links from controller to actuators</td></tr><tr><td>Source:</td><td>international journal of robust and nonlinear control, 28(15), 4382-4403</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1002/rnc.4236	-0.6835	0.5177	2	207	477	35	1.1794	2018	35	1.1794
3412	eriksson (2007)	"<table><tr><td>Authors:</td><td>eriksson, johan; giacomello, giampiero</td></tr><tr><td>Title:</td><td>international relations and security in the digital age</td></tr><tr><td>Source:</td><td>international relations and security in the digital age, 1-230</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.4324/9780203964736	0.373	0.3505	5	16	150	36	1.0721	2007	36	1.0721
3418	coulter (2018)	"<table><tr><td>Authors:</td><td>coulter, rory; pan, lei</td></tr><tr><td>Title:</td><td>intelligent agents defending for an iot world: a review</td></tr><tr><td>Source:</td><td>computers and security, 73, 439-458</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.cose.2017.11.014	0.9629	-0.0594	1	229	337	35	1.1794	2018	35	1.1794
3419	sengan (2021)	"<table><tr><td>Authors:</td><td>sengan, sudhakar; v, subramaniyaswamy; v, indragandhi; velayutham, priya; ravi, logesh</td></tr><tr><td>Title:</td><td>detection of false data cyber-attacks for the assessment of security in smart grid using deep learning</td></tr><tr><td>Source:</td><td>computers and electrical engineering, 93</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compeleceng.2021.107211	-0.6382	-0.0657	3	206	257	35	1.7578	2021	35	1.7578
3444	parvania (2014)	"<table><tr><td>Authors:</td><td>parvania, masood; koutsandria, georgia; muthukumary, vishak; peisert, sean; mcparland, chuck; scaglione, anna</td></tr><tr><td>Title:</td><td>hybrid control network intrusion detection systems for automated power distribution systems</td></tr><tr><td>Source:</td><td>proceedings of the international conference on dependable systems and networks, 774-779</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1109/dsn.2014.81	-0.3829	-0.2032	4	302	405	36	1.05	2014	36	1.05
3451	karimipour (2020)	"<table><tr><td>Authors:</td><td>karimipour, hadis; leung, henry</td></tr><tr><td>Title:</td><td>relaxation-based anomaly detection in cyber-physical systems using ensemble kalman filter</td></tr><tr><td>Source:</td><td>iet cyber-physical systems: theory and applications, 5(1), 49-58</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1049/iet-cps.2019.0031	-1.1245	-0.2279	3	272	454	35	1.4313	2020	35	1.4313
3462	biswas (2019)	"<table><tr><td>Authors:</td><td>biswas, partha p.; tan, heng chuan; zhu, qingbo; li, yuan; mashima, daisuke; chen, binbin</td></tr><tr><td>Title:</td><td>a synthesized dataset for cybersecurity study of iec 61850 based substation</td></tr><tr><td>Source:</td><td>2019 ieee international conference on communications, control, and computing technologies for smart grids, smartgridcomm 2019</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/smartgridcomm.2019.8909783	0.1092	-0.2258	4	143	183	35	1.2397	2019	35	1.2397
3464	lima (2019)	"<table><tr><td>Authors:</td><td>lima, públio macedo; alves, marcos vinícius silva; carvalho, lilian kawakami; moreira, marcos vicente</td></tr><tr><td>Title:</td><td>security against communication network attacks of cyber-physical systems</td></tr><tr><td>Source:</td><td>journal of control, automation and electrical systems, 30(1), 125-135</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s40313-018-0420-9	-0.7022	0.3942	2	164	239	35	1.2397	2019	35	1.2397
3466	suomalainen (2020)	"<table><tr><td>Authors:</td><td>suomalainen, jani; juhola, arto; shahabuddin, shahriar; mämmelä, aarne; ahmad, ijaz</td></tr><tr><td>Title:</td><td>machine learning threatens 5g security</td></tr><tr><td>Source:</td><td>ieee access, 8, 190822-190842</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3031966	1.013	0.0955	1	197	375	35	1.4313	2020	35	1.4313
3475	zhao (2020b)	"<table><tr><td>Authors:</td><td>zhao, pengfei; gu, chenghong; huo, da</td></tr><tr><td>Title:</td><td>coordinated risk mitigation strategy for integrated energy systems under cyber-attacks</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 35(5), 4014-4025</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tpwrs.2020.2986455	-1.1144	-0.1041	3	154	245	35	1.4313	2020	35	1.4313
3480	bout (2022)	"<table><tr><td>Authors:</td><td>bout, emilie; loscri, valeria; gallais, antoine</td></tr><tr><td>Title:</td><td>how machine learning changes the nature of cyberattacks on iot networks: a survey</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 24(1), 248-279</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1109/comst.2021.3127267	0.8765	-0.0986	1	425	780	35	2.6223	2022	35	2.6223
3488	ghaderi (2021)	"<table><tr><td>Authors:</td><td>ghaderi, mohsen; gheitasi, kian; lucia, walter</td></tr><tr><td>Title:</td><td>a blended active detection strategy for false data injection attacks in cyber-physical systems</td></tr><tr><td>Source:</td><td>ieee transactions on control of network systems, 8(1), 168-176</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tcns.2020.3024315	-0.6155	0.3137	2	287	494	35	1.7578	2021	35	1.7578
3496	liu (2020b)	"<table><tr><td>Authors:</td><td>liu, dan; ye, dan</td></tr><tr><td>Title:</td><td>pinning-observer-based secure synchronization control for complex dynamical networks subject to dos attacks</td></tr><tr><td>Source:</td><td>ieee transactions on circuits and systems i: regular papers, 67(12), 5394-5404</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tcsi.2020.3016994	-0.6324	0.5531	2	97	177	35	1.4313	2020	35	1.4313
3501	zhao (2017b)	"<table><tr><td>Authors:</td><td>zhao, junbo; zhang, gexiang; jabr, rabih a.</td></tr><tr><td>Title:</td><td>robust detection of cyber attacks on state estimators using phasor measurements</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 32(3), 2468-2470</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tpwrs.2016.2603447	-1.1551	-0.1676	3	245	353	35	1.0662	2017	35	1.0662
3504	aydos (2019)	"<table><tr><td>Authors:</td><td>aydos, murat; vural, yılmaz; tekerek, adem</td></tr><tr><td>Title:</td><td>assessing risks and threats with layered approach to internet of things security</td></tr><tr><td>Source:</td><td>measurement and control (united kingdom), 52(5-6), 338-353</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1177/0020294019837991	0.7661	-0.1924	1	129	267	34	1.2043	2019	34	1.2043
3510	al-omari (2021)	"<table><tr><td>Authors:</td><td>al-omari, mohammad; rawashdeh, majdi; qutaishat, fadi; alshira’h, mohammad; ababneh, nedal</td></tr><tr><td>Title:</td><td>an intelligent tree-based intrusion detection model for cyber security</td></tr><tr><td>Source:</td><td>journal of network and systems management, 29(2)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10922-021-09591-y	1.2251	-0.014	1	126	211	34	1.7076	2021	34	1.7076
3533	stevens (2015)	"<table><tr><td>Authors:</td><td>stevens, tim</td></tr><tr><td>Title:</td><td>cyber security and the politics of time</td></tr><tr><td>Source:</td><td>cyber security and the politics of time, 1-269</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1017/cbo9781316271636	0.3693	0.3463	5	63	202	35	0.9196	2015	35	0.9196
3540	elmasry (2019)	"<table><tr><td>Authors:</td><td>elmasry, wisam; akbulut, akhan; zaim, abdul halim</td></tr><tr><td>Title:</td><td>empirical study on multiclass classification-based network intrusion detection</td></tr><tr><td>Source:</td><td>computational intelligence, 35(4), 919-954</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1111/coin.12220	1.1811	0.05	1	184	380	34	1.2043	2019	34	1.2043
3541	cremer (2022)	"<table><tr><td>Authors:</td><td>cremer, frank; sheehan, barry; fortmann, michael; kia, arash n.; mullins, martin; murphy, finbarr; materne, stefan</td></tr><tr><td>Title:</td><td>cyber risk and cybersecurity: a systematic review of data availability</td></tr><tr><td>Source:</td><td>geneva papers on risk and insurance: issues and practice, 47(3), 698-736</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1057/s41288-022-00266-6	1.1613	-0.0285	1	141	237	34	2.5473	2022	34	2.5473
3543	chen (2021c)	"<table><tr><td>Authors:</td><td>chen, kwang-cheng; lin, shih-chun; hsiao, jen-hao; liu, chun-hung; molisch, andreas f.; fettweis, gerhard p.</td></tr><tr><td>Title:</td><td>wireless networked multirobot systems in smart factories</td></tr><tr><td>Source:</td><td>proceedings of the ieee, 109(4), 468-494</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/jproc.2020.3033753	0.3016	0.0863	2	120	162	34	1.7076	2021	34	1.7076
3555	alqahtani (2020b)	"<table><tr><td>Authors:</td><td>alqahtani, mnahi; mathkour, hassan; ben ismail, mohamed maher</td></tr><tr><td>Title:</td><td>iot botnet attack detection based on optimized extreme gradient boosting and feature selection</td></tr><tr><td>Source:</td><td>sensors (switzerland), 20(21), 1-21</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/s20216336	0.9368	-0.1546	1	125	204	34	1.3904	2020	34	1.3904
3564	mckee (2017)	"<table><tr><td>Authors:</td><td>mckee, d.w.; clement, s.j.; almutairi, j.; xu, jie</td></tr><tr><td>Title:</td><td>massive-scale automation in cyber-physical systems: vision & challenges</td></tr><tr><td>Source:</td><td>proceedings - 2017 ieee 13th international symposium on autonomous decentralized systems, isads 2017, 5-11</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/isads.2017.56	0.7008	-0.1647	1	168	317	35	1.0662	2017	35	1.0662
3566	krause (2021)	"<table><tr><td>Authors:</td><td>krause, tim; ernst, raphael; klaer, benedikt; hacker, immanuel; henze, martin</td></tr><tr><td>Title:</td><td>cybersecurity in power grids: challenges and opportunities</td></tr><tr><td>Source:</td><td>sensors, 21(18)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/s21186225	-0.3665	-0.1523	4	218	284	34	1.7076	2021	34	1.7076
3587	pawlick (2019)	"<table><tr><td>Authors:</td><td>pawlick, jeffrey; chen, juntao; zhu, quanyan</td></tr><tr><td>Title:</td><td>istrict: an interdependent strategic trust mechanism for the cloud-enabled internet of controlled things</td></tr><tr><td>Source:</td><td>ieee transactions on information forensics and security, 14(6), 1654-1669</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tifs.2018.2883272	-0.1344	0.1507	2	141	188	34	1.2043	2019	34	1.2043
3597	lanotte (2020)	"<table><tr><td>Authors:</td><td>lanotte, ruggero; merro, massimo; munteanu, andrei; viganò, luca</td></tr><tr><td>Title:</td><td>a formal approach to physics-based attacks in cyber-physical systems</td></tr><tr><td>Source:</td><td>acm transactions on privacy and security, 23(1)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1145/3373270	-0.3079	0.2788	2	131	205	34	1.3904	2020	34	1.3904
3622	liu (2019h)	"<table><tr><td>Authors:</td><td>liu, chensheng; zhou, min; wu, jing; long, chengnian; kundur, deepa</td></tr><tr><td>Title:</td><td>financially motivated fdi on sced in real-time electricity markets: attacks and mitigation</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(2), 1949-1959</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2784366	-1.1884	-0.2348	3	323	866	34	1.2043	2019	34	1.2043
3629	peng (2018b)	"<table><tr><td>Authors:</td><td>peng, lianghong; cao, xianghui; sun, changyin; cheng, yu; jin, shi</td></tr><tr><td>Title:</td><td>energy efficient jamming attack schedule against remote state estimation in wireless cyber-physical systems</td></tr><tr><td>Source:</td><td>neurocomputing, 272, 571-583</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.neucom.2017.07.036	-0.7476	0.3998	2	363	644	34	1.1457	2018	34	1.1457
3655	attia (2018)	"<table><tr><td>Authors:</td><td>attia, mohamed; senouci, sidi mohammed; sedjelmaci, hichem; aglzim, el-hassane; chrenko, daniela</td></tr><tr><td>Title:</td><td>an efficient intrusion detection system against cyber-physical attacks in the smart grid</td></tr><tr><td>Source:</td><td>computers and electrical engineering, 68, 499-512</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.compeleceng.2018.05.006	-0.3108	-0.2961	4	178	233	34	1.1457	2018	34	1.1457
3677	alcaraz (2022)	"<table><tr><td>Authors:</td><td>alcaraz, cristina; lopez, javier</td></tr><tr><td>Title:</td><td>digital twin: a comprehensive survey of security threats</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 24(3), 1475-1503</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1109/comst.2022.3171465	0.7137	-0.0834	1	205	268	33	2.4724	2022	33	2.4724
3698	gupta (2021)	"<table><tr><td>Authors:</td><td>gupta, neha; jindal, vinita; bedi, punam</td></tr><tr><td>Title:</td><td>lio-ids: handling class imbalance using lstm and improved one-vs-one technique in intrusion detection system</td></tr><tr><td>Source:</td><td>computer networks, 192</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.comnet.2021.108076	1.1257	0.005	1	137	178	33	1.6574	2021	33	1.6574
3701	konstantinou (2016)	"<table><tr><td>Authors:</td><td>konstantinou, charalambos; maniatakos, michail</td></tr><tr><td>Title:</td><td>a case study on implementing false data injection attacks against nonlinear state estimation</td></tr><tr><td>Source:</td><td>cps-spc 2016 - proceedings of the 2nd acm workshop on cyber-physical systems security and privacy, co-located with ccs 2016, 81-91</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1145/2994487.2994491	-1.1584	-0.0831	3	249	423	33	1.0287	2016	33	1.0287
3713	zhou (2018b)	"<table><tr><td>Authors:</td><td>zhou, liang; ouyang, xuan; ying, huan; han, lifang; cheng, yushi; zhang, tianchen</td></tr><tr><td>Title:</td><td>cyber-attack classification in smart grid via deep neural network</td></tr><tr><td>Source:</td><td>acm international conference proceeding series</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1145/3207677.3278054	-0.0548	-0.0372	3	230	293	33	1.112	2018	33	1.112
3719	wu (2021)	"<table><tr><td>Authors:</td><td>wu, ting; xue, wenli; wang, huaizhi; chung, c.y.; wang, guibin; peng, jianchun; yang, qiang</td></tr><tr><td>Title:</td><td>extreme learning machine-based state reconstruction for automatic attack filtering in cyber physical power system</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 17(3), 1892-1904</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tii.2020.2984315	-1.1788	-0.2118	3	328	867	33	1.6574	2021	33	1.6574
3725	luo (2019)	"<table><tr><td>Authors:</td><td>luo, xiaoyuan; wang, xinyu; pan, xueyang; guan, xinping</td></tr><tr><td>Title:</td><td>detection and isolation of false data injection attack for smart grids via unknown input observers</td></tr><tr><td>Source:</td><td>iet generation, transmission and distribution, 13(8), 1277-1286</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1049/iet-gtd.2018.5139	-0.9449	0.053	3	212	274	33	1.1689	2019	33	1.1689
3743	wang (2017b)	"<table><tr><td>Authors:</td><td>wang, jingxuan; tu, wenting; hui, lucas c.k.; yiu, s.m.; wang, eric ke</td></tr><tr><td>Title:</td><td>detecting time synchronization attacks in cyber-physical systems with machine learning techniques</td></tr><tr><td>Source:</td><td>proceedings - international conference on distributed computing systems, 2246-2251</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/icdcs.2017.25	-0.8339	0.163	2	342	473	33	1.0052	2017	33	1.0052
3749	anwar (2014)	"<table><tr><td>Authors:</td><td>anwar, adnan; mahmood, abdun naser</td></tr><tr><td>Title:</td><td>vulnerabilities of smart grid state estimation against false data injection attack</td></tr><tr><td>Source:</td><td>green energy and technology, 0(9789814585262), 411-428</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1007/978-981-4585-27-9_17	-1.1022	-0.3277	3	223	398	33	0.9625	2014	33	0.9625
3758	canaan (2020)	"<table><tr><td>Authors:</td><td>canaan, bushra; colicchio, bruno; abdeslam, djaffar ould</td></tr><tr><td>Title:</td><td>microgrid cyber-security: review and challenges toward resilience</td></tr><tr><td>Source:</td><td>applied sciences (switzerland), 10(16)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/app10165649	-0.7605	-0.0026	4	222	347	33	1.3495	2020	33	1.3495
3762	mohammadi (2021)	"<table><tr><td>Authors:</td><td>mohammadi, fazel</td></tr><tr><td>Title:</td><td>emerging challenges in smart grid cybersecurity enhancement: a review</td></tr><tr><td>Source:</td><td>energies, 14(5)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/en14051380	-0.5131	-0.19	4	191	268	33	1.6574	2021	33	1.6574
3771	zhao (2020c)	"<table><tr><td>Authors:</td><td>zhao, yunfei; huang, linan; smidts, carol; zhu, quanyan</td></tr><tr><td>Title:</td><td>finite-horizon semi-markov game for time-sensitive attack response and probabilistic risk assessment in nuclear power plants</td></tr><tr><td>Source:</td><td>reliability engineering and system safety, 201</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.ress.2020.106878	-0.3333	0.1	2	218	251	33	1.3495	2020	33	1.3495
3774	jiang (2017)	"<table><tr><td>Authors:</td><td>jiang, jing; qian, yi</td></tr><tr><td>Title:</td><td>defense mechanisms against data injection attacks in smart grid networks</td></tr><tr><td>Source:</td><td>ieee communications magazine, 55(10), 76-82</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/mcom.2017.1700180	-0.9231	-0.4105	3	180	269	33	1.0052	2017	33	1.0052
3778	de donno (2019)	"<table><tr><td>Authors:</td><td>de donno, michele; giaretta, alberto; dragoni, nicola; bucchiarone, antonio; mazzara, manuel</td></tr><tr><td>Title:</td><td>cyber-storms come from clouds: security of cloud computing in the iot era</td></tr><tr><td>Source:</td><td>future internet, 11(6)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/fi11060127	0.8288	-0.1224	1	127	190	33	1.1689	2019	33	1.1689
3797	rawat (2018)	"<table><tr><td>Authors:</td><td>rawat, danda b.; njilla, laurent; kwiat, kevin; kamhoua, charles</td></tr><tr><td>Title:</td><td>ishare: blockchain-based privacy-aware multi-agent information sharing games for cybersecurity</td></tr><tr><td>Source:</td><td>2018 international conference on computing, networking and communications, icnc 2018, 425-431</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/iccnc.2018.8390264	-0.6131	0.3434	2	175	183	33	1.112	2018	33	1.112
3800	peralta (2019)	"<table><tr><td>Authors:</td><td>peralta, goiuri; cid-fuentes, raul g.; bilbao, josu; crespo, pedro m.</td></tr><tr><td>Title:</td><td>homomorphic encryption and network coding in iot architectures: advantages and future challenges</td></tr><tr><td>Source:</td><td>electronics (switzerland), 8(8)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/electronics8080827	0.7876	-0.1764	1	109	153	33	1.1689	2019	33	1.1689
3806	larriva-novo (2020)	"<table><tr><td>Authors:</td><td>larriva-novo, xavier a.; vega-barbas, mario; villagra, victor a.; sanz rodrigo, mario</td></tr><tr><td>Title:</td><td>evaluation of cybersecurity data set characteristics for their applicability to neural networks algorithms detecting cybersecurity anomalies</td></tr><tr><td>Source:</td><td>ieee access, 8, 9005-9014</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2019.2963407	1.1624	0.0294	1	174	314	32	1.3086	2020	32	1.3086
3809	al-sharif (2020)	"<table><tr><td>Authors:</td><td>al-sharif, ziad a.; al-saleh, mohammed i.; alawneh, luay m.; jararweh, yaser i.; gupta, brij</td></tr><tr><td>Title:</td><td>live forensics of software attacks on cyber–physical systems</td></tr><tr><td>Source:</td><td>future generation computer systems, 108, 1217-1229</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.future.2018.07.028	-0.2429	0.0309	4	211	264	32	1.3086	2020	32	1.3086
3829	khan (2021b)	"<table><tr><td>Authors:</td><td>khan, asad ali; beg, omar ali; alamaniotis, miltiadis; ahmed, sara</td></tr><tr><td>Title:</td><td>intelligent anomaly identification in cyber-physical inverter-based systems</td></tr><tr><td>Source:</td><td>electric power systems research, 193</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.epsr.2021.107024	-0.877	0.1356	3	164	266	32	1.6071	2021	32	1.6071
3834	zhou (2021b)	"<table><tr><td>Authors:</td><td>zhou, yuanqiang; vamvoudakis, kyriakos g.; haddad, wassim m.; jiang, zhong-ping</td></tr><tr><td>Title:</td><td>a secure control learning framework for cyber-physical systems under sensor and actuator attacks</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 51(9), 4648-4660</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tcyb.2020.3006871	-0.6572	0.4853	2	280	597	32	1.6071	2021	32	1.6071
3845	villanueva-rosario (2022)	"<table><tr><td>Authors:</td><td>villanueva-rosario, junior alexis; santos-garcía, félix; aybar-mejía, miguel euclides; mendoza-araya, patricio; molina-garcía, angel</td></tr><tr><td>Title:</td><td>coordinated ancillary services, market participation and communication of multi-microgrids: a review</td></tr><tr><td>Source:</td><td>applied energy, 308</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2021.118332	-0.8458	0.1087	3	167	255	32	2.3975	2022	32	2.3975
3856	colom (2018)	"<table><tr><td>Authors:</td><td>colom, josé francisco; gil, david; mora, higinio; volckaert, bruno; jimeno, antonio manuel</td></tr><tr><td>Title:</td><td>scheduling framework for distributed intrusion detection systems over heterogeneous network architectures</td></tr><tr><td>Source:</td><td>journal of network and computer applications, 108, 76-86</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.jnca.2018.02.004	0.9628	-0.0468	1	166	244	32	1.0783	2018	32	1.0783
3857	suaboot (2020)	"<table><tr><td>Authors:</td><td>suaboot, jakapan; fahad, adil; tari, zahir; grundy, john; mahmood, abdun naser; almalawi, abdulmohsen; zomaya, albert y.; drira, khalil</td></tr><tr><td>Title:</td><td>a taxonomy of supervised learning for idss in scada environments</td></tr><tr><td>Source:</td><td>acm computing surveys, 53(2)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1145/3379499	0.3845	0.0278	1	195	306	32	1.3086	2020	32	1.3086
3862	dina (2021)	"<table><tr><td>Authors:</td><td>dina, ayesha s.; manivannan, d.</td></tr><tr><td>Title:</td><td>intrusion detection based on machine learning techniques in computer networks</td></tr><tr><td>Source:</td><td>internet of things (netherlands), 16</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.iot.2021.100462	1.1484	-0.0085	1	265	611	33	1.6574	2021	33	1.6574
3888	matheu (2021)	"<table><tr><td>Authors:</td><td>matheu, sara n.; hernández-ramos, josé l.; skarmeta, antonio f.; baldini, gianmarco</td></tr><tr><td>Title:</td><td>a survey of cybersecurity certification for the internet of things</td></tr><tr><td>Source:</td><td>acm computing surveys, 53(6)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1145/3410160	0.8015	-0.1672	1	114	154	32	1.6071	2021	32	1.6071
