id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
3664	francisco colom (2018)	"<table><tr><td>Authors:</td><td>francisco colom, jose; gil, david; mora, higinio; volckaert, bruno; manuel jimeno, antonio</td></tr><tr><td>Title:</td><td>scheduling framework for distributed intrusion detection systems over heterogeneous network architectures</td></tr><tr><td>Source:</td><td>journal of network and computer applications, 108, 76-86</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.jnca.2018.02.004	0.9832	-0.0367	1	211	334	20	0.9089	2018	20	0.9089
3692	fang (2017)	"<table><tr><td>Authors:</td><td>fang, chongrong; qi, yifei; cheng, peng; zheng, wei xing</td></tr><tr><td>Title:</td><td>cost-effective watermark based detector for replay attacks on cyber-physical systems</td></tr><tr><td>Source:</td><td>2017 11th asian control conference (ascc), 940-945</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"		-0.653	0.4088	2	278	511	20	0.8894	2017	20	0.8894
3695	milosevic (2017)	"<table><tr><td>Authors:</td><td>milosevic, jezdimir; tanaka, takashi; sandberg, henrik; johansson, karl henrik</td></tr><tr><td>Title:</td><td>analysis and mitigation of bias injection attacks against a kalman filter</td></tr><tr><td>Source:</td><td>ifac papersonline, 50(1), 8393-8398</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.ifacol.2017.08.1564	-0.6685	0.24	2	424	801	20	0.8894	2017	20	0.8894
3714	stefanov (2015)	"<table><tr><td>Authors:</td><td>stefanov, alexandru; liu, chen-ching; govindarasu, manimaran; wu, shinn-shyan</td></tr><tr><td>Title:</td><td>scada modeling for performance and vulnerability assessment of integrated cyber-physical systems</td></tr><tr><td>Source:</td><td>international transactions on electrical energy systems, 25(3), 498-519</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1002/etep.1862	-0.3475	-0.1294	4	224	374	20	0.8192	2015	20	0.8192
3719	giani (2014)	"<table><tr><td>Authors:</td><td>giani, annarita; bent, russell; pan, feng</td></tr><tr><td>Title:</td><td>phasor measurement unit selection for unobservable electric power data integrity attack detection</td></tr><tr><td>Source:</td><td>international journal of critical infrastructure protection, 7(3), 155-164</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.ijcip.2014.06.001	-0.9277	-0.212	3	334	548	20	0.8152	2014	20	0.8152
3738	abbas (2022)	"<table><tr><td>Authors:</td><td>abbas, ghulam; mehmood, amjad; carsten, maple; epiphaniou, gregory; lloret, jaime</td></tr><tr><td>Title:</td><td>safety, security and privacy in machine learning based internet of things</td></tr><tr><td>Source:</td><td>journal of sensor and actuator networks, 11(3)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.3390/jsan11030038	0.9995	-0.0699	1	229	432	19	3.1668	2022	19	3.1668
3743	balouch (2022)	"<table><tr><td>Authors:</td><td>balouch, shoaib; abrar, muhammad; muqeet, hafiz abdul; shahzad, muhammad; jamil, harun; hamdi, monia; malik, abdul sattar; hamam, habib</td></tr><tr><td>Title:</td><td>optimal scheduling of demand side load management of smart grid considering energy efficiency</td></tr><tr><td>Source:</td><td>frontiers in energy research, 10</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.3389/fenrg.2022.861571	-0.0769	-0.3074	4	201	305	19	3.1668	2022	19	3.1668
3746	ali (2022)	"<table><tr><td>Authors:</td><td>ali, omer; ishak, mohamad khairi; bhatti, muhammad kamran liaquat; khan, imran; kim, ki-il</td></tr><tr><td>Title:</td><td>a comprehensive review of internet of things: technology stack, middlewares, and fog/edge computing interface</td></tr><tr><td>Source:</td><td>sensors, 22(3)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.3390/s22030995	0.7354	-0.1782	1	183	356	19	3.1668	2022	19	3.1668
3749	nasir (2022)	"<table><tr><td>Authors:</td><td>nasir, muhammad hassan; khan, salman a.; khan, muhammad mubashir; fatima, mahawish</td></tr><tr><td>Title:</td><td>swarm intelligence inspired intrusion detection systems - a systematic literature review</td></tr><tr><td>Source:</td><td>computer networks, 205</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1016/j.comnet.2021.108708	1.1575	-0.0411	1	195	379	19	3.1668	2022	19	3.1668
3763	kurt (2021)	"<table><tr><td>Authors:</td><td>kurt, mehmet necip; yilmaz, yasin; wang, xiaodong</td></tr><tr><td>Title:</td><td>real-time nonparametric anomaly detection in high-dimensional settings</td></tr><tr><td>Source:</td><td>ieee transactions on pattern analysis and machine intelligence, 43(7), 2463-2479</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tpami.2020.2970410	0.4854	-0.1913	1	263	374	19	1.7142	2021	19	1.7142
3766	djenna (2021)	"<table><tr><td>Authors:</td><td>djenna, amir; harous, saad; saidouni, djamel eddine</td></tr><tr><td>Title:</td><td>internet of things meet internet of threats: new concern cyber security issues of critical cyber infrastructure</td></tr><tr><td>Source:</td><td>applied sciences-basel, 11(10)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/app11104580	0.5534	-0.1667	1	351	587	19	1.7142	2021	19	1.7142
3786	alqahtani (2020)	"<table><tr><td>Authors:</td><td>alqahtani, mnahi; mathkour, hassan; ben ismail, mohamed maher</td></tr><tr><td>Title:</td><td>iot botnet attack detection based on optimized extreme gradient boosting and feature selection</td></tr><tr><td>Source:</td><td>sensors, 20(21)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/s20216336	1.0285	-0.1364	1	178	322	19	1.1694	2020	19	1.1694
3789	hossain (2020)	"<table><tr><td>Authors:</td><td>hossain, md musabbir; peng, chen</td></tr><tr><td>Title:</td><td>cyber-physical security for on-going smart grid initiatives: a survey</td></tr><tr><td>Source:</td><td>iet cyber-physical systems: theory & applications, 5(3), 233-244</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1049/iet-cps.2019.0039	-0.437	-0.1388	4	584	1563	19	1.1694	2020	19	1.1694
3791	poudel (2020)	"<table><tr><td>Authors:</td><td>poudel, binod p.; mustafa, aquib; bidram, ali; modares, hamidreza</td></tr><tr><td>Title:</td><td>detection and mitigation of cyber-threats in the dc microgrid distributed control system</td></tr><tr><td>Source:</td><td>international journal of electrical power & energy systems, 120</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2020.105968	-0.8628	0.1164	2	354	624	19	1.1694	2020	19	1.1694
3796	wang (2020d)	"<table><tr><td>Authors:</td><td>wang, mufeng; xu, bugong</td></tr><tr><td>Title:</td><td>guaranteed cost control of cyber-physical systems with packet dropouts under dos jamming attacks</td></tr><tr><td>Source:</td><td>asian journal of control, 22(4), 1659-1669</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1002/asjc.2130	-0.703	0.5598	2	315	867	19	1.1694	2020	19	1.1694
3797	shereen (2020)	"<table><tr><td>Authors:</td><td>shereen, ezzeldin; delcourt, marguerite; barreto, sergio; dan, gyorgy; le boudec, jean-yves; paolone, mario</td></tr><tr><td>Title:</td><td>feasibility of time-synchronization attacks against pmu-based state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on instrumentation and measurement, 69(6), 3412-3427</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tim.2019.2939942	-0.9543	-0.153	3	296	459	19	1.1694	2020	19	1.1694
3798	li (2020c)	"<table><tr><td>Authors:</td><td>li, yuancheng; wang, yuanyuan</td></tr><tr><td>Title:</td><td>developing graphical detection techniques for maintaining state estimation integrity against false data injection attack in integrated electric cyber-physical system</td></tr><tr><td>Source:</td><td>journal of systems architecture, 105</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.sysarc.2019.101705	-0.8135	-0.4236	3	396	1045	19	1.1694	2020	19	1.1694
3804	li (2020d)	"<table><tr><td>Authors:</td><td>li, xingpeng; hedman, kory w.</td></tr><tr><td>Title:</td><td>enhancing power system cyber-security with systematic two-stage detection strategy</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 35(2), 1549-1561</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tpwrs.2019.2942333	-1.0831	-0.2957	3	373	1074	19	1.1694	2020	19	1.1694
3806	hasan (2020)	"<table><tr><td>Authors:</td><td>hasan, saqib; dubey, abhishek; karsai, gabor; koutsoukos, xenofon</td></tr><tr><td>Title:</td><td>a game-theoretic approach for power systems defense against dynamic cyber-attacks</td></tr><tr><td>Source:</td><td>international journal of electrical power & energy systems, 115</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2019.105432	-0.6455	-0.2156	3	326	484	19	1.1694	2020	19	1.1694
3817	tu (2020)	"<table><tr><td>Authors:</td><td>tu, haicheng; xia, yongxiang; tse, chi k.; chen, xi</td></tr><tr><td>Title:</td><td>a hybrid cyber attack model for cyber-physical power systems</td></tr><tr><td>Source:</td><td>ieee access, 8, 114876-114883</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3003323	-0.9259	-0.3625	3	315	630	19	1.1694	2020	19	1.1694
3821	mar (2019)	"<table><tr><td>Authors:</td><td>mar, adriana; pereira, pedro; martins, joao f.</td></tr><tr><td>Title:</td><td>a survey on power grid faults and their origins: a contribution to improving power grid resilience</td></tr><tr><td>Source:</td><td>energies, 12(24)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/en12244667	-0.3352	-0.2922	4	316	501	19	0.9755	2019	19	0.9755
3823	shinohara (2019)	"<table><tr><td>Authors:</td><td>shinohara, takumi; namerikawa, toru; qu, zhihua</td></tr><tr><td>Title:</td><td>resilient reinforcement in secure state estimation against sensor attacks with <i>a priori</i> information</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 64(12), 5024-5038</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tac.2019.2904438	-0.5959	0.4028	2	364	879	19	0.9755	2019	19	0.9755
3825	chae (2019)	"<table><tr><td>Authors:</td><td>chae, bongsug (kevin)</td></tr><tr><td>Title:</td><td>the evolution of the internet of things (iot): a computational text analysis</td></tr><tr><td>Source:</td><td>telecommunications policy, 43(10)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.telpol.2019.101848	0.7836	-0.1772	1	127	240	19	0.9755	2019	19	0.9755
3837	amma (2019)	"<table><tr><td>Authors:</td><td>amma, bhuvaneswari n. g.; selvakumar, s.</td></tr><tr><td>Title:</td><td>deep radial intelligence with cumulative incarnation approach for detecting denial of service attacks</td></tr><tr><td>Source:</td><td>neurocomputing, 340, 294-308</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.neucom.2019.02.047	1.1366	0.0425	1	239	494	19	0.9755	2019	19	0.9755
3840	mohammadpourfard (2019)	"<table><tr><td>Authors:</td><td>mohammadpourfard, mostafa; weng, yang; tajdinian, mohsen</td></tr><tr><td>Title:</td><td>benchmark of machine learning algorithms on capturing future distribution network anomalies</td></tr><tr><td>Source:</td><td>iet generation transmission & distribution, 13(8), 1441-1455</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1049/iet-gtd.2018.6801	-0.9349	-0.4525	3	265	461	19	0.9755	2019	19	0.9755
3854	griffioen (2019)	"<table><tr><td>Authors:</td><td>griffioen, paul; weerakkody, sean; ozel, omur; mo, yilin; sinopoli, bruno</td></tr><tr><td>Title:</td><td>a tutorial on detecting security attacks on cyber-physical systems</td></tr><tr><td>Source:</td><td>2019 18th european control conference (ecc), 979-984</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.23919/ecc.2019.8796117	-0.6766	0.364	2	453	1253	19	0.9755	2019	19	0.9755
3859	maziku (2019)	"<table><tr><td>Authors:</td><td>maziku, hellen; shetty, sachin; nicol, david m.</td></tr><tr><td>Title:</td><td>security risk assessment for sdn-enabled smart grids</td></tr><tr><td>Source:</td><td>computer communications, 133, 1-11</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.comcom.2018.10.007	-0.0887	-0.028	4	306	469	19	0.9755	2019	19	0.9755
3860	oozeer (2019)	"<table><tr><td>Authors:</td><td>oozeer, mohammad irshaad; haykin, simon</td></tr><tr><td>Title:</td><td>cognitive risk control for mitigating cyber-attack in smart grid</td></tr><tr><td>Source:</td><td>ieee access, 7, 125806-125826</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2939089	-0.7869	-0.3008	3	393	806	19	0.9755	2019	19	0.9755
3875	li (2018c)	"<table><tr><td>Authors:</td><td>li, li; zhang, huixia; xia, yuanqing; yang, hongjiu</td></tr><tr><td>Title:</td><td>security estimation under denial-of-service attack with energy constraint</td></tr><tr><td>Source:</td><td>neurocomputing, 292, 111-120</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.neucom.2018.02.086	-0.7668	0.523	2	281	565	19	0.8635	2018	19	0.8635
3876	xiang (2018b)	"<table><tr><td>Authors:</td><td>xiang, yingmeng; wang, lingfeng; zhang, yichi</td></tr><tr><td>Title:</td><td>adequacy evaluation of electric power grids considering substation cyber vulnerabilities</td></tr><tr><td>Source:</td><td>international journal of electrical power & energy systems, 96, 368-379</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2017.10.004	-0.7691	-0.2167	3	237	351	19	0.8635	2018	19	0.8635
3888	wang (2018d)	"<table><tr><td>Authors:</td><td>wang, zhisheng; chen, ying; liu, feng; xia, yue; zhang, xuemin</td></tr><tr><td>Title:</td><td>power system security under false data injection attacks with exploitation and exploration based on reinforcement learning</td></tr><tr><td>Source:</td><td>ieee access, 6, 48785-48796</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/access.2018.2856520	-0.953	-0.2898	3	346	729	19	0.8635	2018	19	0.8635
3891	vellaithurai (2017)	"<table><tr><td>Authors:</td><td>vellaithurai, ceeman b.; biswas, saugata s.; srivastava, anurag k.</td></tr><tr><td>Title:</td><td>development and application of a real-time test bed for cyber-physical system</td></tr><tr><td>Source:</td><td>ieee systems journal, 11(4), 2192-2203</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/jsyst.2015.2476367	-0.5948	-0.2075	3	332	513	19	0.8449	2017	19	0.8449
3897	shelar (2017)	"<table><tr><td>Authors:</td><td>shelar, devendra; amin, saurabh</td></tr><tr><td>Title:</td><td>security assessment of electricity distribution networks under der node compromises</td></tr><tr><td>Source:</td><td>ieee transactions on control of network systems, 4(1), 23-36</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tcns.2016.2598427	-0.5777	0.3004	2	354	592	19	0.8449	2017	19	0.8449
3901	chhetri (2017)	"<table><tr><td>Authors:</td><td>chhetri, sujit rokka; wan, jiang; al faruque, mohammad abdullah</td></tr><tr><td>Title:</td><td>cross-domain security of cyber-physical systems</td></tr><tr><td>Source:</td><td>2017 22nd asia and south pacific design automation conference (asp-dac), 200-205</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"		-0.1401	0.2643	2	275	433	19	0.8449	2017	19	0.8449
3921	ntalampiras (2015)	"<table><tr><td>Authors:</td><td>ntalampiras, stavros; soupionis, yannis; giannopoulos, georgios</td></tr><tr><td>Title:</td><td>a fault diagnosis system for interdependent critical infrastructures based on hmms</td></tr><tr><td>Source:</td><td>reliability engineering & system safety, 138, 73-81</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.ress.2015.01.024	-0.436	-0.0543	4	334	449	19	0.7782	2015	19	0.7782
3930	wan (2014)	"<table><tr><td>Authors:</td><td>wan, kaiyu; alagar, vangalur</td></tr><tr><td>Title:</td><td>context-aware security solutions for cyber-physical systems</td></tr><tr><td>Source:</td><td>mobile networks & applications, 19(2), 212-226</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1007/s11036-014-0495-x	-0.7269	0.0385	2	373	635	19	0.7745	2014	19	0.7745
3944	arisdakessian (2023)	"<table><tr><td>Authors:</td><td>arisdakessian, sarhad; wahab, omar abdel; mourad, azzam; otrok, hadi; guizani, mohsen</td></tr><tr><td>Title:</td><td>a survey on iot intrusion detection: federated learning, game theory, social psychology, and explainable ai as future directions</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 10(5), 4059-4092</td></tr><tr><td>Year:</td><td>2023</td></tr></table>"	https://doi.org/10.1109/jiot.2022.3203249	1.1015	-0.0968	1	232	529	18	5.4576	2023	18	5.4576
3952	qian (2022)	"<table><tr><td>Authors:</td><td>qian, cheng; liu, xing; ripley, colin; qian, mian; liang, fan; yu, wei</td></tr><tr><td>Title:</td><td>digital twin-cyber replica of physical things: architecture, applications and future research directions</td></tr><tr><td>Source:</td><td>future internet, 14(2)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.3390/fi14020064	0.4265	-0.1547	1	279	364	18	3.0002	2022	18	3.0002
3955	mou (2022)	"<table><tr><td>Authors:</td><td>mou, jian; cohen, jason; bhattacherjee, anol; kim, jongki</td></tr><tr><td>Title:</td><td>a test of protection motivation theory in the information security literature: a meta-analytic structural equation modeling approach</td></tr><tr><td>Source:</td><td>journal of the association for information systems, 23(1), 196-236</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.17705/1jais.00723	0.7615	0.3909	5	16	136	18	3.0002	2022	18	3.0002
3964	pascale (2021)	"<table><tr><td>Authors:</td><td>pascale, francesco; adinolfi, ennio andrea; coppola, simone; santonicola, emanuele</td></tr><tr><td>Title:</td><td>cybersecurity in automotive: an intrusion detection system in connected vehicles</td></tr><tr><td>Source:</td><td>electronics, 10(15)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/electronics10151765	0.9525	0.0843	1	176	265	18	1.624	2021	18	1.624
3968	telikani (2021)	"<table><tr><td>Authors:</td><td>telikani, akbar; gandomi, amir h.</td></tr><tr><td>Title:</td><td>cost-sensitive stacked auto-encoders for intrusion detection in the internet of things</td></tr><tr><td>Source:</td><td>internet of things, 14</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.iot.2019.100122	1.0523	-0.0802	1	207	322	18	1.624	2021	18	1.624
3976	eling (2021)	"<table><tr><td>Authors:</td><td>eling, martin; mcshane, michael; nguyen, trung</td></tr><tr><td>Title:</td><td>cyber risk management: history and future research directions</td></tr><tr><td>Source:</td><td>risk management and insurance review, 24(1), 93-125</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1111/rmir.12169	0.7383	0.3468	5	43	68	18	1.624	2021	18	1.624
3978	jagtap (2021)	"<table><tr><td>Authors:</td><td>jagtap, sujeet s.; sriram, shankar v. s.; subramaniyaswamy, v</td></tr><tr><td>Title:</td><td>a hypergraph based kohonen map for detecting intrusions over cyber-physical systems traffic</td></tr><tr><td>Source:</td><td>future generation computer systems-the international journal of escience, 119, 84-109</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.future.2021.02.001	0.2047	0.2233	2	371	580	18	1.624	2021	18	1.624
3983	hong (2021)	"<table><tr><td>Authors:</td><td>hong, yuxiang; furnell, steven</td></tr><tr><td>Title:</td><td>understanding cybersecurity behavioral habits: insights from situational support</td></tr><tr><td>Source:</td><td>journal of information security and applications, 57</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.jisa.2020.102710	0.7612	0.3917	5	14	130	18	1.624	2021	18	1.624
3987	de carvalho bertoli (2021)	"<table><tr><td>Authors:</td><td>de carvalho bertoli, gustavo; pereira junior, lourenco alves; saotome, osamu; dos santos, aldri l.; verri, filipe alves neto; marcondes, cesar augusto cavalheiro; barbieri, sidnei; rodrigues, moises s.; parente de oliveira, jose m.</td></tr><tr><td>Title:</td><td>an end-to-end framework for machine learning-based network intrusion detection system</td></tr><tr><td>Source:</td><td>ieee access, 9, 106790-106805</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/access.2021.3101188	1.1213	0.0131	1	226	390	18	1.624	2021	18	1.624
3989	khan (2021c)	"<table><tr><td>Authors:</td><td>khan, muhammad ashfaq; kim, yangwoo</td></tr><tr><td>Title:</td><td>deep learning-based hybrid intelligent intrusion detection system</td></tr><tr><td>Source:</td><td>cmc-computers materials & continua, 68(1), 671-687</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.32604/cmc.2021.015647	1.2158	0.0225	1	185	498	18	1.624	2021	18	1.624
3990	liu (2021b)	"<table><tr><td>Authors:</td><td>liu, qi; hagenmeyer, veit; keller, hubert b.</td></tr><tr><td>Title:</td><td>a review of rule learning-based intrusion detection systems and their prospects in smart grids</td></tr><tr><td>Source:</td><td>ieee access, 9, 57542-57564</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/access.2021.3071263	1.019	0.071	1	243	404	18	1.624	2021	18	1.624
3993	zaman (2021)	"<table><tr><td>Authors:</td><td>zaman, shakila; alhazmi, khaled; aseeri, mohammed a.; ahmed, muhammad raisuddin; khan, risala tasin; kaiser, m. shamim; mahmud, mufti</td></tr><tr><td>Title:</td><td>security threats and artificial intelligence based countermeasures for internet of things networks: a comprehensive survey</td></tr><tr><td>Source:</td><td>ieee access, 9, 94668-94690</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/access.2021.3089681	1.0479	-0.1328	1	251	566	18	1.624	2021	18	1.624
3994	ayodeji (2020)	"<table><tr><td>Authors:</td><td>ayodeji, abiodun; liu, yong-kuo; chao, nan; yang, li-qun</td></tr><tr><td>Title:</td><td>a new perspective towards the development of robust data-driven intrusion detection for industrial control systems</td></tr><tr><td>Source:</td><td>nuclear engineering and technology, 52(12), 2687-2698</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.net.2020.05.012	1.1103	0.0325	1	247	430	18	1.1079	2020	18	1.1079
3996	estay (2020)	"<table><tr><td>Authors:</td><td>estay, daniel a. sepulveda; sahay, rishikesh; barfod, michael b.; jensen, christian d.</td></tr><tr><td>Title:</td><td>a systematic review of cyber-resilience assessment frameworks</td></tr><tr><td>Source:</td><td>computers & security, 97</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.cose.2020.101996	-0.4974	0.2806	2	331	477	18	1.1079	2020	18	1.1079
4002	coulter (2020b)	"<table><tr><td>Authors:</td><td>coulter, rory; han, qing-long; pan, lei; zhang, jun; xiang, yang</td></tr><tr><td>Title:</td><td>code analysis for intelligent cyber systems: a data-driven approach</td></tr><tr><td>Source:</td><td>information sciences, 524, 46-58</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.ins.2020.03.036	0.9918	0.1469	1	150	265	18	1.1079	2020	18	1.1079
4006	ye (2020b)	"<table><tr><td>Authors:</td><td>ye, dan; song, yunbo</td></tr><tr><td>Title:</td><td>optimal periodic dos attack with energy harvester in cyber-physical systems</td></tr><tr><td>Source:</td><td>neurocomputing, 390, 69-77</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.neucom.2020.01.075	-0.7519	0.5541	2	191	425	18	1.1079	2020	18	1.1079
4028	ullah (2020b)	"<table><tr><td>Authors:</td><td>ullah, imtiaz; mahmoud, qusay h.</td></tr><tr><td>Title:</td><td>a technique for generating a botnet dataset for anomalous activity detection in iot networks</td></tr><tr><td>Source:</td><td>2020 ieee international conference on systems, man, and cybernetics (smc), 134-140</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/smc42975.2020.9283220	1.1873	-0.0544	1	150	303	18	1.1079	2020	18	1.1079
4033	lai (2019)	"<table><tr><td>Authors:</td><td>lai, yingxu; zhang, jingwen; liu, zenghui</td></tr><tr><td>Title:</td><td>industrial anomaly detection and attack classification method based on convolutional neural network</td></tr><tr><td>Source:</td><td>security and communication networks, 2019</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1155/2019/8124254	1.0246	0.1065	1	235	315	18	0.9241	2019	18	0.9241
4035	pala (2019)	"<table><tr><td>Authors:</td><td>pala, ali; zhuang, jun</td></tr><tr><td>Title:</td><td>information sharing in cybersecurity: a review</td></tr><tr><td>Source:</td><td>decision analysis, 16(3), 172-196</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1287/deca.2018.0387	0.6737	0.2634	5	103	865	18	0.9241	2019	18	0.9241
4046	wu (2019)	"<table><tr><td>Authors:</td><td>wu, mingtao; moon, young b.</td></tr><tr><td>Title:</td><td>intrusion detection system for cyber-manufacturing system</td></tr><tr><td>Source:</td><td>journal of manufacturing science and engineering-transactions of the asme, 141(3)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1115/1.4042053	0.4383	0.1321	1	192	267	18	0.9241	2019	18	0.9241
4056	weerakkody (2019a)	"<table><tr><td>Authors:</td><td>weerakkody, sean; ozel, omur; mo, yilin; sinopoli, bruno</td></tr><tr><td>Title:</td><td>resilient control in cyber-physical systems</td></tr><tr><td>Source:</td><td>foundations and trends in systems and control, 7(1-2), 1-252</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1561/2600000018	-0.5346	0.2761	2	654	2559	18	0.9241	2019	18	0.9241
4057	weerakkody (2019b)	"<table><tr><td>Authors:</td><td>weerakkody, sean; sinopoli, bruno</td></tr><tr><td>Title:</td><td>challenges and opportunities: cyber-physical security in the smart grid</td></tr><tr><td>Source:</td><td>smart grid control: overview and research opportunities, 257-273</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/978-3-319-98310-3_16	-0.6974	0.1901	2	526	1363	18	0.9241	2019	18	0.9241
4058	biron (2018)	"<table><tr><td>Authors:</td><td>biron, zoleikha abdollahi; dey, satadru; pisu, pierluigi</td></tr><tr><td>Title:</td><td>real-time detection and estimation of denial of service attack in connected vehicle systems</td></tr><tr><td>Source:</td><td>ieee transactions on intelligent transportation systems, 19(12), 3893-3902</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tits.2018.2791484	-0.5826	0.4395	2	296	472	18	0.818	2018	18	0.818
4079	wang (2017b)	"<table><tr><td>Authors:</td><td>wang, chong; ten, chee-wooi; hou, yunhe; ginter, andrew</td></tr><tr><td>Title:</td><td>cyber inference system for substation anomalies against alter-and-hide attacks</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 32(2), 896-909</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tpwrs.2016.2574769	-0.9461	-0.185	3	220	323	18	0.8005	2017	18	0.8005
4092	pan (2017)	"<table><tr><td>Authors:</td><td>pan, kaikai; teixeira, andre; lopez, claudio david; palensky, peter</td></tr><tr><td>Title:</td><td>co-simulation for cyber security analysis: data attacks against energy management system</td></tr><tr><td>Source:</td><td>2017 ieee international conference on smart grid communications (smartgridcomm), 253-258</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"		-1.0602	-0.1781	3	269	436	18	0.8005	2017	18	0.8005
