id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
58368	vehicle to vehicle communications	0.3094	0.5629	4	415	1740	164	2019.2744	29.7622	1.1693
58383	vehicle-to-grid	1.0322	0.0071	2	184	404	35	2019.6	38.6	1.5843
58398	vehicles	0.2705	0.5823	4	585	3270	337	2018.7418	26.9852	1.0252
58405	vehicular ad hoc networks	0.2847	0.6141	4	286	1025	93	2019.5914	22.2258	0.9266
58413	vehicular adhoc networks (vanets)	0.2905	0.6134	4	159	400	34	2020.9412	15.1765	0.8358
58436	vehicular networks	0.2626	0.6078	4	185	487	51	2019.5882	36.8824	1.5263
58469	verification	0.276	-0.3438	5	217	466	58	2017.5	13.8448	0.4594
58658	virtual machine	-0.2983	0.0762	4	219	534	53	2017.8302	28.9623	1.0113
58716	virtual reality	-0.1926	-0.0885	4	479	1472	166	2017.3193	23.9096	0.9025
58768	virtualization	-0.1042	-0.019	4	219	480	57	2016.5614	30.807	0.9833
58795	viruses	-0.7639	0.1054	3	376	1058	112	2016.5	31.0268	0.9372
58820	visual analytics	-0.6651	-0.2164	1	134	371	55	2016.4364	12.7455	0.4132
58872	visualization	-0.6618	-0.2078	1	432	1619	201	2015.9801	19.5174	0.6302
58955	voltage control	1.1385	0.1243	2	146	349	35	2018.0571	49.5143	1.6583
59048	vulnerability	-0.0457	-0.7147	1	593	2356	283	2017.9505	31.9223	1.0697
59051	vulnerability analysis	0.7802	-0.3665	5	280	725	83	2017.7711	26	0.8399
59054	vulnerability assessment	0.325	-0.6971	5	256	645	71	2016.7183	27.2817	0.92
59060	vulnerability assessments	0.3309	-0.6892	5	388	1192	126	2017.3968	24.9524	0.8267
59231	water distribution systems	0.7233	-0.3581	5	221	685	56	2018.5536	38.3036	1.3284
59269	water supply	0.7079	-0.3945	5	211	487	45	2016.3333	33.8889	1.2441
59273	water supply systems	0.7114	-0.4115	5	182	472	39	2017.1538	39.8462	1.3416
59281	water treatment	0.634	-0.4834	5	293	1123	99	2018.4343	38.3737	1.3114
59307	watermarking	0.6778	0.3176	2	196	424	52	2019.3462	25.9038	1.0626
59389	wearable technology	-0.7105	-0.5486	1	171	343	32	2018.7188	88.4688	2.6921
59412	web application	-0.6975	0.0076	3	170	356	50	2017.54	12.88	0.4703
59508	web services	-0.3432	0.0644	4	465	1374	156	2017.0064	21.7372	0.7235
59588	websites	-0.9877	0.1125	3	450	2130	233	2017.6695	23.9957	0.8611
59691	wi-fi	-0.0341	0.3057	4	228	428	47	2017.9362	16.4468	0.6133
59726	wide area networks	0.9731	-0.0321	2	307	850	76	2017.7368	42.1974	1.3029
59808	wind power	1.0656	0.0519	2	172	363	37	2018.2162	28.8649	0.9671
59902	wireless communication	-0.7647	-0.8045	1	175	417	40	2017.475	29.625	0.9916
59915	wireless communications	0.3726	0.3746	4	363	1128	117	2018.5299	24.8376	0.9659
59981	wireless networks	0.1071	0.4104	4	410	1327	134	2017.1866	26.0746	0.9221
60010	wireless sensor networks	0.377	0.3193	4	428	1585	177	2017.4689	46.4746	1.5393
60030	wireless telecommunication systems	0.3357	0.3215	4	437	1312	142	2015.8803	37.6268	1.1637
60169	world wide web	-0.5256	-0.3133	1	278	664	82	2012.939	23.561	0.6327
60288	young adult	-0.8914	-0.7983	1	110	344	25	2018.72	33.48	1.2725
60312	zero day attack	-0.7436	0.8287	3	181	425	39	2018.8718	30.8205	1.1463
60341	zero-day attack	-0.7548	0.8303	3	212	548	52	2020.7308	16.6154	0.895
